,radius,density,temperature,pressure,ne20,o16,o20,mg24,f29,he4,al27,si28,s32,p31,h1,enuc
6216,97132812.5,68116828.75527067,183400178.5655826,1.25117266626929e+25,0.3999999999999996,0.6000000000000004,1e-30,2.928895696328007e-30,1e-30,1e-30,1e-30,6.091945311125251e-30,1e-30,1e-30,1e-30,1.5773744783609676e-14
6217,97148437.5,68037815.30919741,183411220.4498364,1.249173543951203e+25,0.3999999999999995,0.6000000000000005,1e-30,2.942336986891626e-30,1e-30,1e-30,1e-30,6.120606070339971e-30,1e-30,1e-30,1e-30,1.5776409671487768e-14
6218,97164062.5,67958882.15735975,183422262.3340902,1.247177288216492e+25,0.3999999999999995,0.6000000000000005,1e-30,2.955778277455244e-30,1e-30,1e-30,1e-30,6.149266829554692e-30,1e-30,1e-30,1e-30,1.577907184935238e-14
6219,97179687.5,67880029.22321379,183433304.218344,1.245183895268795e+25,0.3999999999999994,0.6000000000000006,1e-30,2.969219568018863e-30,1e-30,1e-30,1e-30,6.177927588769412e-30,1e-30,1e-30,1e-30,1.5781731319772228e-14
6220,97195312.5,67801256.43024583,183444346.1025978,1.24319336131644e+25,0.3999999999999994,0.6000000000000006,1e-30,2.982660858582481e-30,1e-30,1e-30,1e-30,6.206588347984133e-30,1e-30,1e-30,1e-30,1.578438808532677e-14
6221,97210937.5,67722563.70196941,183455387.9868516,1.241205682572552e+25,0.3999999999999993,0.6000000000000006,1e-30,2.9961021491461e-30,1e-30,1e-30,1e-30,6.235249107198854e-30,1e-30,1e-30,1e-30,1.5787042148625756e-14
6222,97226562.5,67643950.96194284,183466429.8711054,1.239220855255261e+25,0.3999999999999992,0.6000000000000008,1e-30,3.009543439709719e-30,1e-30,1e-30,1e-30,6.263909866413574e-30,1e-30,1e-30,1e-30,1.5789693512221535e-14
6223,97242187.5,67565418.13377362,183477471.7553591,1.237238875587274e+25,0.3999999999999992,0.6000000000000008,1e-30,3.022984730273338e-30,1e-30,1e-30,1e-30,6.292570625628295e-30,1e-30,1e-30,1e-30,1.5792342178717034e-14
6224,97257812.5,67486965.14110301,183488513.6396129,1.235259739796082e+25,0.3999999999999991,0.6000000000000009,1e-30,3.036426020836956e-30,1e-30,1e-30,1e-30,6.321231384843016e-30,1e-30,1e-30,1e-30,1.5794988150657438e-14
6225,97273437.5,67408591.9076357,183499555.5238667,1.233283444114135e+25,0.3999999999999991,0.6000000000000009,1e-30,3.049867311400575e-30,1e-30,1e-30,1e-30,6.349892144057736e-30,1e-30,1e-30,1e-30,1.579763143064875e-14
6226,97289062.5,67330298.35713376,183510597.4081205,1.231309984778542e+25,0.399999999999999,0.600000000000001,1e-30,3.063308601964194e-30,1e-30,1e-30,1e-30,6.378552903272457e-30,1e-30,1e-30,1e-30,1.5800272021240008e-14
6227,97304687.5,67252078.69118015,183524547.6845489,1.22933935811492e+25,0.3999999999999991,0.600000000000001,1e-30,3.08035311927519e-30,1e-30,1e-30,1e-30,6.414931453217942e-30,1e-30,1e-30,1e-30,1.5802909713856894e-14
6228,97320312.5,67173934.6697738,183540481.6945084,1.227371560510553e+25,0.3999999999999991,0.6000000000000009,1e-30,3.099855297482719e-30,1e-30,1e-30,1e-30,6.456574093884455e-30,1e-30,1e-30,1e-30,1.5805544577499988e-14
6229,97335937.5,67095870.12696078,183556415.7044679,1.225406588273331e+25,0.3999999999999992,0.6000000000000008,1e-30,3.119357475690248e-30,1e-30,1e-30,1e-30,6.498216734550967e-30,1e-30,1e-30,1e-30,1.5808176758487083e-14
6230,97351562.5,67017884.98674034,183572349.7144274,1.223444437658493e+25,0.3999999999999993,0.6000000000000006,1e-30,3.138859653897778e-30,1e-30,1e-30,1e-30,6.539859375217478e-30,1e-30,1e-30,1e-30,1.5810806259394055e-14
6231,97367187.5,66939979.17319202,183588283.724387,1.221485104926153e+25,0.3999999999999994,0.6000000000000006,1e-30,3.158361832105307e-30,1e-30,1e-30,1e-30,6.58150201588399e-30,1e-30,1e-30,1e-30,1.5813433082750314e-14
6232,97382812.5,66862152.61048162,183604217.7343465,1.219528586341057e+25,0.3999999999999995,0.6000000000000005,1e-30,3.177864010312836e-30,1e-30,1e-30,1e-30,6.623144656550501e-30,1e-30,1e-30,1e-30,1.581605723115664e-14
6233,97398437.5,66784405.22285632,183620151.744306,1.21757487817276e+25,0.3999999999999996,0.6000000000000004,1e-30,3.197366188520365e-30,1e-30,1e-30,1e-30,6.664787297217014e-30,1e-30,1e-30,1e-30,1.5818678707137967e-14
6234,97414062.5,66706736.93465991,183636085.7542656,1.21562397669557e+25,0.3999999999999996,0.6000000000000003,1e-30,3.216868366727894e-30,1e-30,1e-30,1e-30,6.706429937883526e-30,1e-30,1e-30,1e-30,1.582129751329091e-14
6235,97429687.5,66629147.6703304,183652019.7642251,1.213675878188526e+25,0.3999999999999997,0.6000000000000003,1e-30,3.236370544935423e-30,1e-30,1e-30,1e-30,6.748072578550037e-30,1e-30,1e-30,1e-30,1.5823913652117066e-14
6236,97445312.5,66551637.35440101,183667953.7741846,1.211730578935276e+25,0.3999999999999998,0.6000000000000002,1e-30,3.255872723142953e-30,1e-30,1e-30,1e-30,6.789715219216549e-30,1e-30,1e-30,1e-30,1.5826527126199463e-14
6237,97460937.5,66474205.91150954,183683887.7841442,1.209788075224228e+25,0.3999999999999999,0.6000000000000001,1e-30,3.275374901350482e-30,1e-30,1e-30,1e-30,6.83135785988306e-30,1e-30,1e-30,1e-30,1.5829137938055834e-14
6238,97476562.5,66396853.26639643,183699821.7941037,1.207848363348535e+25,0.4,0.6,1e-30,3.294877079558011e-30,1e-30,1e-30,1e-30,6.873000500549573e-30,1e-30,1e-30,1e-30,1.5831746090246393e-14
6239,97492187.5,66319586.47543903,183712102.1500483,1.205911439501935e+25,0.4,0.6,1e-30,3.310142867095585e-30,1e-30,1e-30,1e-30,6.905630499861896e-30,1e-30,1e-30,1e-30,1.5834351853226874e-14
6240,97507812.5,66242403.5247983,183721711.2563014,1.203977299807193e+25,0.4,0.6,1e-30,3.322311356086663e-30,1e-30,1e-30,1e-30,6.931671201080356e-30,1e-30,1e-30,1e-30,1.583695515839953e-14
6241,97523437.5,66165299.11606795,183731320.3625546,1.202045940496324e+25,0.4,0.6,1e-30,3.334479845077743e-30,1e-30,1e-30,1e-30,6.957711902298816e-30,1e-30,1e-30,1e-30,1.5839555812732186e-14
6242,97539062.5,66088273.17448541,183740929.4688078,1.2001173578823e+25,0.4,0.6,1e-30,3.346648334068822e-30,1e-30,1e-30,1e-30,6.983752603517276e-30,1e-30,1e-30,1e-30,1.584215381878159e-14
6243,97554687.5,66011325.62541542,183750538.575061,1.198191548282749e+25,0.4,0.6,1e-30,3.358816823059902e-30,1e-30,1e-30,1e-30,7.009793304735734e-30,1e-30,1e-30,1e-30,1.584474917903991e-14
6244,97570312.5,65934456.39434472,183760147.6813141,1.196268508019912e+25,0.4,0.6,1e-30,3.370985312050981e-30,1e-30,1e-30,1e-30,7.035834005954194e-30,1e-30,1e-30,1e-30,1.5847341896022802e-14
6245,97585937.5,65857665.40688508,183769756.7875673,1.194348233420724e+25,0.4,0.6,1e-30,3.383153801042061e-30,1e-30,1e-30,1e-30,7.061874707172654e-30,1e-30,1e-30,1e-30,1.5849931972259687e-14
6246,97601562.5,65780952.58878604,183779365.8938205,1.192430720816786e+25,0.4,0.6,1e-30,3.39532229003314e-30,1e-30,1e-30,1e-30,7.087915408391113e-30,1e-30,1e-30,1e-30,1.5852519410245155e-14
6247,97617187.5,65704317.86592373,183788975.0000736,1.190515966544171e+25,0.4,0.6,1e-30,3.407490779024219e-30,1e-30,1e-30,1e-30,7.113956109609573e-30,1e-30,1e-30,1e-30,1.5855104212477803e-14
6248,97632812.5,65627761.16431322,183798584.1063268,1.188603966943883e+25,0.4,0.6,1e-30,3.419659268015299e-30,1e-30,1e-30,1e-30,7.139996810828033e-30,1e-30,1e-30,1e-30,1.585768638147046e-14
6249,97648437.5,65551282.41011228,183808193.21258,1.186694718361337e+25,0.4,0.6,1e-30,3.431827757006378e-30,1e-30,1e-30,1e-30,7.166037512046493e-30,1e-30,1e-30,1e-30,1.5860265919701272e-14
6250,97664062.5,65474881.52961376,183817802.3188331,1.184788217146535e+25,0.4,0.6,1e-30,3.443996245997457e-30,1e-30,1e-30,1e-30,7.192078213264953e-30,1e-30,1e-30,1e-30,1.5862842829662464e-14
6251,97679687.5,65398558.44925996,183827411.4250863,1.182884459654123e+25,0.4,0.6,1e-30,3.456164734988536e-30,1e-30,1e-30,1e-30,7.218118914483412e-30,1e-30,1e-30,1e-30,1.5865417113831415e-14
6252,97695312.5,65322313.09563408,183837020.5313395,1.180983442243421e+25,0.4,0.6,1e-30,3.468333223979616e-30,1e-30,1e-30,1e-30,7.244159615701872e-30,1e-30,1e-30,1e-30,1.586798877468996e-14
6253,97710937.5,65246145.39547601,183846629.6375927,1.17908516127833e+25,0.4,0.6,1e-30,3.480501712970695e-30,1e-30,1e-30,1e-30,7.270200316920332e-30,1e-30,1e-30,1e-30,1.587055781472493e-14
6254,97726562.5,65170055.27566872,183856238.7438459,1.177189613127125e+25,0.4,0.6,1e-30,3.492670201961775e-30,1e-30,1e-30,1e-30,7.29624101813879e-30,1e-30,1e-30,1e-30,1.5873124236388477e-14
6255,97742187.5,65094042.66325444,183865847.850099,1.175296794163e+25,0.4,0.6,1e-30,3.504838690952854e-30,1e-30,1e-30,1e-30,7.32228171935725e-30,1e-30,1e-30,1e-30,1.5875688042128004e-14
6256,97757812.5,65018107.48543362,183875456.9563522,1.173406700763569e+25,0.4,0.6,1e-30,3.517007179943934e-30,1e-30,1e-30,1e-30,7.34832242057571e-30,1e-30,1e-30,1e-30,1.587824923442535e-14
6257,97773437.5,64942249.66955803,183885066.0626054,1.17151932931089e+25,0.4,0.6,1e-30,3.529175668935013e-30,1e-30,1e-30,1e-30,7.37436312179417e-30,1e-30,1e-30,1e-30,1.588080781573776e-14
6258,97789062.5,64866469.14314325,183894675.1688585,1.169634676191608e+25,0.4,0.6,1e-30,3.541344157926093e-30,1e-30,1e-30,1e-30,7.40040382301263e-30,1e-30,1e-30,1e-30,1.588336378849825e-14
6259,97804687.5,64790765.83386169,183904284.2751117,1.167752737796981e+25,0.4,0.6,1e-30,3.553512646917172e-30,1e-30,1e-30,1e-30,7.426444524231089e-30,1e-30,1e-30,1e-30,1.588591715514483e-14
6260,97820312.5,64715139.66955523,183913893.3813649,1.165873510522816e+25,0.4,0.6,1e-30,3.565681135908251e-30,1e-30,1e-30,1e-30,7.452485225449549e-30,1e-30,1e-30,1e-30,1.58884679181111e-14
6261,97835937.5,64639590.57822958,183923502.487618,1.163996990769343e+25,0.4,0.6,1e-30,3.57784962489933e-30,1e-30,1e-30,1e-30,7.478525926668009e-30,1e-30,1e-30,1e-30,1.589101607983583e-14
6262,97851562.5,64564118.48805641,183933111.5938712,1.16212317494134e+25,0.4,0.6,1e-30,3.59001811389041e-30,1e-30,1e-30,1e-30,7.504566627886469e-30,1e-30,1e-30,1e-30,1.5893561642743483e-14
6263,97867187.5,64488723.16541108,183942805.0219704,1.160252059450529e+25,0.4,0.6,1e-30,3.602288486649167e-30,1e-30,1e-30,1e-30,7.530826473593282e-30,1e-30,1e-30,1e-30,1.589610460295561e-14
6264,97882812.5,64413391.85784072,183959189.1729266,1.158383640899204e+25,0.4,0.6,1e-30,3.622643075836598e-30,1e-30,1e-30,1e-30,7.57447487405607e-30,1e-30,1e-30,1e-30,1.5898644468434837e-14
6265,97898437.5,64338137.36946454,183975573.3238828,1.156517915891294e+25,0.3999999999999999,0.6000000000000001,1e-30,3.642997665024029e-30,1e-30,1e-30,1e-30,7.618123274518857e-30,1e-30,1e-30,1e-30,1.5901181741019043e-14
6266,97914062.5,64262959.62910959,183991957.4748389,1.154654880848272e+25,0.3999999999999999,0.6000000000000001,1e-30,3.663352254211459e-30,1e-30,1e-30,1e-30,7.661771674981645e-30,1e-30,1e-30,1e-30,1.590371642310407e-14
6267,97929687.5,64187858.56576045,184008341.6257951,1.152794532196388e+25,0.3999999999999998,0.6000000000000002,1e-30,3.68370684339889e-30,1e-30,1e-30,1e-30,7.705420075444431e-30,1e-30,1e-30,1e-30,1.59062485170712e-14
6268,97945312.5,64112834.1085942,184024725.7767513,1.150936866366219e+25,0.3999999999999997,0.6000000000000002,1e-30,3.704061432586321e-30,1e-30,1e-30,1e-30,7.749068475907218e-30,1e-30,1e-30,1e-30,1.590877802536661e-14
6269,97960937.5,64037886.18695539,184041109.9277074,1.149081879792906e+25,0.3999999999999997,0.6000000000000003,1e-30,3.724416021773752e-30,1e-30,1e-30,1e-30,7.792716876370006e-30,1e-30,1e-30,1e-30,1.591130495031438e-14
6270,97976562.5,63963014.73038148,184057494.0786636,1.147229568915803e+25,0.3999999999999997,0.6000000000000003,1e-30,3.744770610961183e-30,1e-30,1e-30,1e-30,7.836365276832793e-30,1e-30,1e-30,1e-30,1.591382929433293e-14
6271,97992187.5,63888219.66857303,184073878.2296198,1.145379930178817e+25,0.3999999999999996,0.6000000000000004,1e-30,3.765125200148613e-30,1e-30,1e-30,1e-30,7.88001367729558e-30,1e-30,1e-30,1e-30,1.591635105978704e-14
6272,98007812.5,63813500.93142839,184090262.380576,1.143532960030497e+25,0.3999999999999996,0.6000000000000004,1e-30,3.785479789336044e-30,1e-30,1e-30,1e-30,7.923662077758367e-30,1e-30,1e-30,1e-30,1.5918870249018382e-14
6273,98023437.5,63738858.44902683,184106646.5315321,1.141688654923559e+25,0.3999999999999995,0.6000000000000005,1e-30,3.805834378523475e-30,1e-30,1e-30,1e-30,7.967310478221154e-30,1e-30,1e-30,1e-30,1.592138686440375e-14
6274,98039062.5,63664292.1516308,184123030.6824883,1.139847011315256e+25,0.3999999999999995,0.6000000000000005,1e-30,3.826188967710906e-30,1e-30,1e-30,1e-30,8.010958878683941e-30,1e-30,1e-30,1e-30,1.592390090831597e-14
6275,98054687.5,63589801.96968883,184139414.8334444,1.138008025667159e+25,0.3999999999999994,0.6000000000000005,1e-30,3.846543556898337e-30,1e-30,1e-30,1e-30,8.054607279146729e-30,1e-30,1e-30,1e-30,1.592641238307496e-14
6276,98070312.5,63515387.8338343,184155798.9844006,1.13617169444532e+25,0.3999999999999994,0.6000000000000006,1e-30,3.866898146085768e-30,1e-30,1e-30,1e-30,8.098255679609515e-30,1e-30,1e-30,1e-30,1.5928921291045725e-14
6277,98085937.5,63441049.67489152,184172183.1353568,1.134338014120074e+25,0.3999999999999993,0.6000000000000006,1e-30,3.887252735273198e-30,1e-30,1e-30,1e-30,8.141904080072302e-30,1e-30,1e-30,1e-30,1.5931427634540492e-14
6278,98101562.5,63366787.42387173,184188567.286313,1.132506981166219e+25,0.3999999999999992,0.6000000000000008,1e-30,3.907607324460629e-30,1e-30,1e-30,1e-30,8.18555248053509e-30,1e-30,1e-30,1e-30,1.593393141591666e-14
6279,98117187.5,63292601.01197911,184204951.4372691,1.130678592062962e+25,0.3999999999999992,0.6000000000000008,1e-30,3.92796191364806e-30,1e-30,1e-30,1e-30,8.229200880997877e-30,1e-30,1e-30,1e-30,1.5936432637459314e-14
6280,98132812.5,63218490.36631141,184221335.5882253,1.128852843293875e+25,0.3999999999999991,0.6000000000000009,1e-30,3.948316502835491e-30,1e-30,1e-30,1e-30,8.272849281460665e-30,1e-30,1e-30,1e-30,1.5938931301656484e-14
6281,98148437.5,63144455.37177112,184237719.7391815,1.127029731347556e+25,0.3999999999999991,0.6000000000000009,1e-30,3.968671092022922e-30,1e-30,1e-30,1e-30,8.316497681923452e-30,1e-30,1e-30,1e-30,1.594142741239159e-14
6282,98164062.5,63070495.94831419,184254103.8901376,1.125209252717907e+25,0.3999999999999991,0.600000000000001,1e-30,3.989025681210352e-30,1e-30,1e-30,1e-30,8.360146082386238e-30,1e-30,1e-30,1e-30,1.5943920972357238e-14
6283,98179687.5,62996611.65360786,184270685.965746,1.123391403908605e+25,0.399999999999999,0.600000000000001,1e-30,4.009734683025664e-30,1e-30,1e-30,1e-30,8.404590376958148e-30,1e-30,1e-30,1e-30,1.5946411968786323e-14
6284,98195312.5,62922801.87501235,184287754.4410957,1.121576181441062e+25,0.399999999999999,0.600000000000001,1e-30,4.031314653709775e-30,1e-30,1e-30,1e-30,8.450990580934445e-30,1e-30,1e-30,1e-30,1.594890038198135e-14
6285,98210937.5,62849067.46862881,184304822.9164454,1.119763581835345e+25,0.399999999999999,0.600000000000001,1e-30,4.052894624393886e-30,1e-30,1e-30,1e-30,8.497390784910742e-30,1e-30,1e-30,1e-30,1.5951386251109245e-14
6286,98226562.5,62775408.36669286,184321891.391795,1.11795360160269e+25,0.399999999999999,0.600000000000001,1e-30,4.074474595077997e-30,1e-30,1e-30,1e-30,8.543790988887039e-30,1e-30,1e-30,1e-30,1.5953869578448596e-14
6287,98242187.5,62701824.5012626,184338959.8671447,1.116146237258464e+25,0.399999999999999,0.600000000000001,1e-30,4.096054565762108e-30,1e-30,1e-30,1e-30,8.590191192863336e-30,1e-30,1e-30,1e-30,1.5956350366282176e-14
6288,98257812.5,62628315.80420363,184356028.3424943,1.114341485322435e+25,0.399999999999999,0.600000000000001,1e-30,4.117634536446219e-30,1e-30,1e-30,1e-30,8.636591396839633e-30,1e-30,1e-30,1e-30,1.5958828616955257e-14
6289,98273437.5,62554882.20723645,184373096.817844,1.112539342318849e+25,0.399999999999999,0.600000000000001,1e-30,4.13921450713033e-30,1e-30,1e-30,1e-30,8.68299160081593e-30,1e-30,1e-30,1e-30,1.5961304332710475e-14
6290,98289062.5,62481523.64191216,184390165.2931937,1.11073980477602e+25,0.399999999999999,0.600000000000001,1e-30,4.160794477814441e-30,1e-30,1e-30,1e-30,8.729391804792228e-30,1e-30,1e-30,1e-30,1.596377751589293e-14
6291,98304687.5,62408240.03964547,184407233.7685433,1.108942869226708e+25,0.399999999999999,0.600000000000001,1e-30,4.182374448498552e-30,1e-30,1e-30,1e-30,8.775792008768525e-30,1e-30,1e-30,1e-30,1.596624816881398e-14
6292,98320312.5,62335031.33169872,184424302.243893,1.107148532207824e+25,0.399999999999999,0.600000000000001,1e-30,4.203954419182663e-30,1e-30,1e-30,1e-30,8.822192212744822e-30,1e-30,1e-30,1e-30,1.5968716293809554e-14
6293,98335937.5,62261897.44920259,184441370.7192427,1.105356790260903e+25,0.399999999999999,0.600000000000001,1e-30,4.225534389866774e-30,1e-30,1e-30,1e-30,8.868592416721119e-30,1e-30,1e-30,1e-30,1.5971181893172184e-14
6294,98351562.5,62188838.32316641,184458439.1945923,1.103567639931464e+25,0.399999999999999,0.600000000000001,1e-30,4.247114360550885e-30,1e-30,1e-30,1e-30,8.914992620697416e-30,1e-30,1e-30,1e-30,1.5973644969249382e-14
6295,98367187.5,62115853.88448152,184475507.669942,1.101781077769619e+25,0.399999999999999,0.600000000000001,1e-30,4.268694331234996e-30,1e-30,1e-30,1e-30,8.961392824673713e-30,1e-30,1e-30,1e-30,1.5976105524394705e-14
6296,98382812.5,62042944.0639346,184492576.1452916,1.099997100329607e+25,0.399999999999999,0.600000000000001,1e-30,4.290274301919107e-30,1e-30,1e-30,1e-30,9.00779302865001e-30,1e-30,1e-30,1e-30,1.5978563560909385e-14
6297,98398437.5,61970108.79219008,184509644.6206413,1.098215704170148e+25,0.399999999999999,0.600000000000001,1e-30,4.311854272603218e-30,1e-30,1e-30,1e-30,9.054193232626306e-30,1e-30,1e-30,1e-30,1.5981019081129985e-14
6298,98414062.5,61897347.99983962,184526713.095991,1.096436885854153e+25,0.399999999999999,0.600000000000001,1e-30,4.333434243287329e-30,1e-30,1e-30,1e-30,9.100593436602603e-30,1e-30,1e-30,1e-30,1.5983472087439758e-14
6299,98429687.5,61824661.61737416,184543781.5713406,1.094660641948902e+25,0.399999999999999,0.600000000000001,1e-30,4.35501421397144e-30,1e-30,1e-30,1e-30,9.1469936405789e-30,1e-30,1e-30,1e-30,1.5985922582150156e-14
6300,98445312.5,61752049.61462843,184560829.0112402,1.092886969025325e+25,0.399999999999999,0.600000000000001,1e-30,4.376619824492282e-30,1e-30,1e-30,1e-30,9.193457701327197e-30,1e-30,1e-30,1e-30,1.5988370569250637e-14
6301,98460937.5,61679512.25182579,184577679.2253803,1.09111586365353e+25,0.399999999999999,0.600000000000001,1e-30,4.398465830928508e-30,1e-30,1e-30,1e-30,9.240520475215482e-30,1e-30,1e-30,1e-30,1.59908160646436e-14
6302,98476562.5,61607049.08889835,184594529.4395204,1.089347322408377e+25,0.399999999999999,0.600000000000001,1e-30,4.420311837364733e-30,1e-30,1e-30,1e-30,9.287583249103764e-30,1e-30,1e-30,1e-30,1.5993259055543737e-14
6303,98492187.5,61534660.05605438,184611379.6536605,1.087581341874558e+25,0.399999999999999,0.600000000000001,1e-30,4.442157843800959e-30,1e-30,1e-30,1e-30,9.334646022992047e-30,1e-30,1e-30,1e-30,1.5995699544322146e-14
6304,98507812.5,61462345.08344996,184628229.8678006,1.08581791864082e+25,0.399999999999999,0.600000000000001,1e-30,4.464003850237185e-30,1e-30,1e-30,1e-30,9.38170879688033e-30,1e-30,1e-30,1e-30,1.5998137533318883e-14
6305,98523437.5,61390104.10118221,184645080.0819407,1.084057049300445e+25,0.399999999999999,0.600000000000001,1e-30,4.485849856673411e-30,1e-30,1e-30,1e-30,9.428771570768613e-30,1e-30,1e-30,1e-30,1.600057302490153e-14
6306,98539062.5,61317937.03931543,184661930.2960808,1.082298730450843e+25,0.399999999999999,0.600000000000001,1e-30,4.507695863109636e-30,1e-30,1e-30,1e-30,9.475834344656896e-30,1e-30,1e-30,1e-30,1.6003006021417015e-14
6307,98554687.5,61245843.8278754,184678780.5102209,1.080542958693847e+25,0.399999999999999,0.600000000000001,1e-30,4.529541869545862e-30,1e-30,1e-30,1e-30,9.52289711854518e-30,1e-30,1e-30,1e-30,1.6005436525240476e-14
6308,98570312.5,61173824.39685035,184695630.7243609,1.078789730635487e+25,0.399999999999999,0.600000000000001,1e-30,4.551387875982088e-30,1e-30,1e-30,1e-30,9.569959892433463e-30,1e-30,1e-30,1e-30,1.6007864538736032e-14
6309,98585937.5,61101878.67621366,184712480.9385011,1.077039042886193e+25,0.399999999999999,0.600000000000001,1e-30,4.573233882418313e-30,1e-30,1e-30,1e-30,9.617022666321746e-30,1e-30,1e-30,1e-30,1.6010290064267353e-14
6310,98601562.5,61030006.59591477,184729331.1526411,1.07529089206061e+25,0.399999999999999,0.600000000000001,1e-30,4.595079888854539e-30,1e-30,1e-30,1e-30,9.664085440210029e-30,1e-30,1e-30,1e-30,1.6012713104197333e-14
6311,98617187.5,60958208.08589286,184746181.3667812,1.073545274777892e+25,0.399999999999999,0.600000000000001,1e-30,4.616925895290765e-30,1e-30,1e-30,1e-30,9.711148214098312e-30,1e-30,1e-30,1e-30,1.601513366088854e-14
6312,98632812.5,60886483.07607681,184763031.5809213,1.071802187661139e+25,0.399999999999999,0.600000000000001,1e-30,4.63877190172699e-30,1e-30,1e-30,1e-30,9.758210987986594e-30,1e-30,1e-30,1e-30,1.6017551736703246e-14
6313,98648437.5,60814831.49639231,184779881.7950614,1.070061627337882e+25,0.399999999999999,0.600000000000001,1e-30,4.660617908163216e-30,1e-30,1e-30,1e-30,9.805273761874877e-30,1e-30,1e-30,1e-30,1.6019967334023193e-14
6314,98664062.5,60743253.27677116,184796732.0092015,1.068323590440082e+25,0.399999999999999,0.600000000000001,1e-30,4.682463914599441e-30,1e-30,1e-30,1e-30,9.852336535763161e-30,1e-30,1e-30,1e-30,1.6022380455181323e-14
6315,98679687.5,60671748.3471524,184813582.2233416,1.066588073603787e+25,0.399999999999999,0.600000000000001,1e-30,4.704309921035667e-30,1e-30,1e-30,1e-30,9.899399309651444e-30,1e-30,1e-30,1e-30,1.6024791102579417e-14
6316,98695312.5,60600316.63748889,184830432.4374817,1.064855073469439e+25,0.399999999999999,0.600000000000001,1e-30,4.726155927471893e-30,1e-30,1e-30,1e-30,9.946462083539727e-30,1e-30,1e-30,1e-30,1.6027199278580494e-14
6317,98710937.5,60528958.0777505,184847282.6516218,1.063124586681659e+25,0.399999999999999,0.600000000000001,1e-30,4.748001933908118e-30,1e-30,1e-30,1e-30,9.99352485742801e-30,1e-30,1e-30,1e-30,1.6029604985499106e-14
6318,98726562.5,60457675.24336896,184862704.4789983,1.061396609851588e+25,0.399999999999999,0.600000000000001,1e-30,4.768415819248083e-30,1e-30,1e-30,1e-30,1.003755387260052e-29,1e-30,1e-30,1e-30,1.6032008337133564e-14
6319,98742187.5,60386468.48808559,184876464.452859,1.059671139550895e+25,0.399999999999999,0.600000000000001,1e-30,4.78716350637084e-30,1e-30,1e-30,1e-30,1.007805326770329e-29,1e-30,1e-30,1e-30,1.6034409354379076e-14
6320,98757812.5,60315334.65847377,184890224.4267196,1.057948172393435e+25,0.399999999999999,0.600000000000001,1e-30,4.805911193493595e-30,1e-30,1e-30,1e-30,1.011855266280606e-29,1e-30,1e-30,1e-30,1.603680791027596e-14
6321,98773437.5,60244273.6846424,184903984.4005802,1.056227705041451e+25,0.399999999999999,0.600000000000001,1e-30,4.824658880616352e-30,1e-30,1e-30,1e-30,1.015905205790883e-29,1e-30,1e-30,1e-30,1.6039204007104126e-14
6322,98789062.5,60173285.49675468,184917744.3744408,1.054509734161457e+25,0.399999999999999,0.600000000000001,1e-30,4.843406567739108e-30,1e-30,1e-30,1e-30,1.01995514530116e-29,1e-30,1e-30,1e-30,1.6041597647302056e-14
6323,98804687.5,60102370.02501006,184931504.3483015,1.052794256424056e+25,0.399999999999999,0.600000000000001,1e-30,4.862154254861864e-30,1e-30,1e-30,1e-30,1.024005084811437e-29,1e-30,1e-30,1e-30,1.604398883318196e-14
6324,98820312.5,60031527.19966073,184945264.3221621,1.05108126850425e+25,0.399999999999999,0.600000000000001,1e-30,4.88090194198462e-30,1e-30,1e-30,1e-30,1.028055024321714e-29,1e-30,1e-30,1e-30,1.6046377567106716e-14
6325,98835937.5,59960756.95101721,184959024.2960227,1.049370767081222e+25,0.399999999999999,0.600000000000001,1e-30,4.899649629107376e-30,1e-30,1e-30,1e-30,1.032104963831991e-29,1e-30,1e-30,1e-30,1.604876385143126e-14
6326,98851562.5,59890059.20944946,184972784.2698834,1.047662748838318e+25,0.399999999999999,0.600000000000001,1e-30,4.918397316230133e-30,1e-30,1e-30,1e-30,1.036154903342268e-29,1e-30,1e-30,1e-30,1.6051147688492832e-14
6327,98867187.5,59819433.90538893,184986544.243744,1.045957210463219e+25,0.399999999999999,0.600000000000001,1e-30,4.937145003352889e-30,1e-30,1e-30,1e-30,1.040204842852545e-29,1e-30,1e-30,1e-30,1.605352908065999e-14
6328,98882812.5,59748880.96933754,185000304.2176046,1.044254148647827e+25,0.399999999999999,0.600000000000001,1e-30,4.955892690475645e-30,1e-30,1e-30,1e-30,1.044254782362822e-29,1e-30,1e-30,1e-30,1.6055908030264357e-14
6329,98898437.5,59678400.33186732,185014064.1914653,1.042553560088135e+25,0.399999999999999,0.600000000000001,1e-30,4.974640377598401e-30,1e-30,1e-30,1e-30,1.048304721873099e-29,1e-30,1e-30,1e-30,1.6058284539659376e-14
6330,98914062.5,59607991.92362569,185027824.1653259,1.040855441484484e+25,0.399999999999999,0.600000000000001,1e-30,4.993388064721157e-30,1e-30,1e-30,1e-30,1.052354661383376e-29,1e-30,1e-30,1e-30,1.6060658611171464e-14
6331,98929687.5,59537655.67533928,185041584.1391865,1.039159789541315e+25,0.399999999999999,0.600000000000001,1e-30,5.012135751843913e-30,1e-30,1e-30,1e-30,1.056404600893653e-29,1e-30,1e-30,1e-30,1.606303024716879e-14
